Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
2400,2400,2269,2022-02-20 14:44:43,,"So far, so good. Easily relatable and easy to understand. Love the challenges and that there's not just something to win, there's something to lose too. Can't wait for future updates!",5,,Becky Fields,,POSITIVE,463b3078-355c-415a-9fa2-1c2d878ab26d,https://play-lh.googleusercontent.com/a/AGNmyxan6IXZsJp2hOiNxDci0gY1ddYY1sxapJfXi3wE=mo,17.0,1.4.64,,,far good easily relatable easy understand love challenges theres something win theres something lose cant wait future updates,challenges,challeng
2444,2444,2313,2022-02-15 01:04:43,,It's very good.But payment system isn't good. Because most people hasn't bank account or debit card.,5,,Siddik Abid,,NEGATIVE,ca5e9ee9-6b41-4fb9-b8fb-b1801d35c8c0,https://play-lh.googleusercontent.com/a-/ACB-R5Q-BXCOV8FyzcGxd1zPdPb3PzsDaIDJZsZpb0XpcA,15.0,1.4.64,"Hey Siddik! Grandma always has a solution for her grandchildren! Please mail at support@programming-hero.com about your desire, she will fulfill it for sure!!! Love you!💖",2022-02-17 06:44:45,goodbut payment system isnt good people hasnt bank account debit card,status quo sloth,account
2507,2507,2376,2022-02-05 00:27:48,,"Personally think this is a great start, but I wouldn't recommend them other then their discount currently for a lifetime pro account. There is a better APP in my opinion that let's you do far more practice sessions than this does, it's Sololearning. No i am not affiliated with either, just my opinion is all.",4,,Chris Mohr,,NEGATIVE,c6eb0c98-9763-4e92-9df2-8223a2cc4fe2,https://play-lh.googleusercontent.com/a-/ACB-R5RmslyIxKzNP541lRIz9yDDnrpViaPhKcq47cKIYw8,6.0,1.4.63,"Dear Chris, grandma is sorry to hear about how you feel, we haven't started our journey long ago and not yet as vast as others. We have costs to meet and grandma needs her medications on time, but we are working every day relentlessly to better your experience. We hope you can see our potential and show us some support. Maybe just a star more. ❤",2022-02-10 12:02:56,personally think great start wouldnt recommend discount currently lifetime pro account better app opinion lets far practice sessions sololearning affiliated either opinion,status quo sloth,"account, person"
2525,2525,2394,2022-02-02 22:37:36,,It is a good and educative app especially for those new to programming,5,,ichie chinemerem,,POSITIVE,adb76636-4044-4161-b276-94229201e351,https://play-lh.googleusercontent.com/a/AGNmyxbM6r2BcXKR_JcNqpyf4IuXXkwyHyodd8dLPl28=mo,0.0,1.4.63,,,good educative app especially new programming,boosters,special
2584,2584,2453,2022-01-27 23:55:33,,It is very helpful and is like a fun game for those who want challenges. I will recommend this to everyone who are beginners for coding and also to intermediate level.,5,,Abhinav Raj,,POSITIVE,05ee976f-2ce2-4b1e-80b9-b1db3d3529be,https://play-lh.googleusercontent.com/a/AGNmyxZD8FJ-_LdELGAKBC_H7adPA0OZv1jociQdChng=mo,0.0,,,,helpful like fun game want challenges recommend everyone beginners coding also intermediate level,challenges,challeng
2711,2711,2580,2022-01-12 05:18:32,,I am actually a high school girl tryna learn some coding and I am actually so impress that this app can easily teach me some basic things that I didn't learn in my school (especially in computer class) I can also assure that this app is very fin to use and it can also teach us many things with right example. And one day when I learn coding I am also going to make a app as fun as this app . Thanks 😊,5,,Cartoon Play,,POSITIVE,5f98b7e9-271b-4f4a-8e90-b2e8e805c73a,https://play-lh.googleusercontent.com/a/AGNmyxbUjGlpjUzTWZe5F35CwTlqd5OPQKTf8T-7uESC=mo,1.0,1.4.63,Way to go girl! You rock! ❤,2022-01-12 07:38:02,actually high school girl tryna learn coding actually impress app easily teach basic things didnt learn school especially computer class also assure app fin use also teach us many things right example one day learn coding also going make app fun app thanks,boosters,special
2957,2957,2826,2021-12-13 09:11:27,,Very lively to learn with,5,,Ibrahim Lawal,,POSITIVE,42643765-d651-460b-935c-ccf0b84e140f,https://play-lh.googleusercontent.com/a-/ACB-R5QCKdRnNj-Jn3-zhh0dNGdFNI580H40jVSidqfkCg,0.0,1.4.61,,,lively learn,torture breaks,live
2972,2972,2841,2021-12-11 10:02:18,,Long live Grandma💌💖😊,5,,Sadik H.,,POSITIVE,b2d4f19d-09f3-49ee-bfd5-b3c1e0b31930,https://play-lh.googleusercontent.com/a-/ACB-R5RNPYox2-06xW9hLYtM8J30Ile9ks5kSkxxqH14,0.0,1.4.61,,,long live grandma,torture breaks,live
3033,3033,2902,2021-12-04 12:08:49,,The app crashes when using kivy especially in game building,3,,DEMETRIUS NDIBALEMA,,NEGATIVE,14ee0df8-6d6a-4dd8-a5f3-fe0902f8f0a2,https://play-lh.googleusercontent.com/a-/ACB-R5Rjf0ZNgcGLuxzioAstgGLJoBgR2DMw-o8LrHL6,0.0,,"Dear user, Grandma is worried about your issue. She requested you to share more details of the issue at support@programming-hero.com. That can help us to fix the issue as soon as possible. Grandma loves you the most, she doesn't want you to face any issue while learning! 💕 She'll be waiting for you, dear! 💖",2021-12-05 07:35:07,app crashes using kivy especially game building,boosters,special
3037,3037,2906,2021-12-04 03:33:33,,আমার মোবাইলে এ্যাপের Challenge 1 স্টেপে security'র প্রশ্নটার নিচে Next বাটন শো করে না ৷ যার কারনে সামনের দিকে এগুতে পারতেছি না ৷,4,,মুসাফির TheSoloTraveler,,POSITIVE,bed8c951-9726-4391-b58b-e0e612705767,https://play-lh.googleusercontent.com/a-/ACB-R5RVTTyKO8W5RuTvXQQdcz7EJfhQq8zLgz2kgpNquQ,0.0,1.4.61,"Dear user, ​Please try to scroll down the page. If you can't scroll the page, please let us know.
Also, you can try to reduce the default text size of your phone from settings >> Display. This can help to make the Next button visible.
​If the issue is still there, please let us know at support@programming-hero.com. Grandma will wait for you! 💖",2021-12-04 07:14:29,aamr mbil eypr challenge 1 sttp securityr prshnttr nc next bttn sh kr n 4/ yr krn smnr dk egt prtch n 4/,challenges,challeng
3101,3101,2970,2021-11-25 22:55:23,,Do every course. After that you'll know the next steps to progress your personal course in programming. As we all have different goals. I recommend the 10$ premium purchase. The courses work and teach that practice makes perfect.,5,,IamNoBody,,POSITIVE,1a2eec12-9831-4a92-91ad-63b9a0a39885,https://play-lh.googleusercontent.com/a-/ACB-R5SfQ0L_UnXNLd_WRZlZSSRojtwSytD2oDxBjSE1-A,19.0,1.4.61,"Hi Aaron, we're happy that you are satisfied with our app! But at the same time, we are concerned about the spam emails you are getting. If you check our privacy policy, you'll notice that we do not share our user data with anyone & we are strict about it. As you suspected, we'll investigate, please share the emails at support@programming-hero.com.",2021-11-24 23:47:12,every course youll know next steps progress personal course programming different goals recommend 10 premium purchase courses work teach practice makes perfect,status quo sloth,person
3144,3144,3013,2021-11-21 04:01:50,,I have tried Several Python learning Apps but after a few Chapters they will ask for pro subscription I am 13 I don't have money. But programming hero is not like that I have full access to all chapters and with challenges it interesting Good app 🤩 MUST TRY 👍👍👍,5,,Aadhil Negim,,NEGATIVE,26874cbf-b807-422c-b357-d137a04c595c,https://play-lh.googleusercontent.com/a-/ACB-R5S-GM7PbkDrZ6tAEteEa94Ud-hnZcdkyvSlvCI1Ng,18.0,1.4.61,,,tried several python learning apps chapters ask pro subscription 13 dont money programming hero like full access chapters challenges interesting good app must try,challenges,challeng
3162,3162,3031,2021-11-18 15:24:44,,"You need a comment section like in SoloLearn (direct access and easy use) These apps' most important benefit is the comment sections. If you use it better than SoloLearn you can be the number one Programming app. Edit: if you use SoloLearn Python and look the comment sections, you will see lots of comments which are good, funny or easier to understand the concept from users and sometimes mods. Edit2: No up/downvote for other comments? It is a must feature. Learn from SoloLearn, y'll be better.",4,,Eyyup Samil Cetinkaya,,POSITIVE,82580b66-8b7c-457e-9780-09701cd174c6,https://play-lh.googleusercontent.com/a/AGNmyxYwsmAa2v5oiyOFegsPligCp7tu9VX4ZXPBEnAN=mo,2.0,1.4.24,"Dear User, Thank you very much for your feedback! 😊 If you have any suggestions, please email us at: proramming.hero1@gmail.com And we will be happy to assist you. Love, Team Programming Hero ❤",2020-03-23 01:56:36,need comment section like sololearn direct access easy use apps important benefit comment sections use better sololearn number one programming app edit use sololearn python look comment sections see lots comments good funny easier understand concept users sometimes mods edit2 updownvote comments must feature learn sololearn yll better,voting,"downvot, vote"
3236,3236,3105,2021-11-09 21:44:26,,Application is best and I learn coding concept but I complete challenge 1 but my many questions are right but this application is showing wrong answer so please fix it problem.,1,,Ramadhar Meena,,NEGATIVE,59de6ace-5795-4959-9fbd-00979da41d4c,https://play-lh.googleusercontent.com/a-/ACB-R5Te-SQaDbQS6PPbWtpQ5e3hF80OWnwW_U6NCu6Hsw,0.0,1.4.59,"Dear Ramadhar, Grandma is sad because you are stuck. She suggested you have a look at the Show Explanation part because that part is showing the Correct answer correctly. And, we are going to fix this issue on our next release which will be available soon. We hope you'll enjoy our app then! We love you a lottttt! 💖",2021-11-10 07:53:11,application best learn coding concept complete challenge 1 many questions right application showing wrong answer please fix problem,challenges,challeng
3316,3316,3185,2021-10-28 09:35:36,,"If you love to take challenges and games. Try these app. It helps you a lot, very recommendable",5,,Jhon Rhey Gamarcha,,POSITIVE,471cc302-5561-4526-ae13-6b709ff53c91,https://play-lh.googleusercontent.com/a-/ACB-R5TQbgXg_S4GqVI7aulMv_BAzk3Ctdj1JctqciJZtA,0.0,1.4.59,,,love take challenges games try app helps lot recommendable,challenges,challeng
3319,3319,3188,2021-10-28 07:29:12,,Iam learning python in this app.now iam in challenge 1.but i don't complete the task.why?,1,,Crazy Learner,,NEGATIVE,a2d8356c-957f-42b2-8a56-9088c171acd5,https://play-lh.googleusercontent.com/a-/ACB-R5SA5GiBB2nVi57VXPtToZQS4kuvaMhbdHJbghK1,0.0,1.4.59,"Dear user, Grandma is worried that you faced an issue with our app. But she is not clear about the issue. Can you help her with giving a little bit more details on support@programming-hero.com. We will try to fix your issue as soon as possible. Will be waiting for you! Because we love you and don't want you to be stuck with issue! 💖",2021-10-28 08:58:05,iam learning python appnow iam challenge 1but dont complete taskwhy,challenges,challeng
3360,3360,3229,2021-10-23 22:12:20,,It's good and all but I can't get pass challenge 1 question 4 because the phone I'm using is too small and I can't see or click the next button Please fix this,4,,Travis Jeremy Quijada,,NEGATIVE,50c0a756-4e9b-44fc-ad94-3508cb0e6400,https://play-lh.googleusercontent.com/a-/ACB-R5R1MoTbneTNeX5kXLamrwCdxkr-xmivdG_dx70b,0.0,,"Dear Travis, we are extremely sorry for the issue. Grandma is worried about your learning progress. She is requesting you to mail us at support@programming-hero.com, so that our developers can fix your issue asap. She doesn't want you to be stuck on the challenge. Keep continuing your programming journey! We love you a lotttt! 💖",2021-10-24 05:40:36,good cant get pass challenge 1 question 4 phone im using small cant see click next button please fix,challenges,challeng
