Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
792,2023-02-22 23:51:08,,5,,Jennie Harrison,,,POSITIVE,python,3afb6952-5a10-408f-a23e-435c99ddc8ec,https://play-lh.googleusercontent.com/a/AGNmyxb6S857vTs0tey7ttgPMaDLy243G6RJuI3ttaZR=mo,"This app is the best app to learn python coding since it gives you real life coding problems to practice with. They give you credits which you can use for hints in case you get stuck. There's an online forum for people to chat with other users to give them hints and tips on how to use the app and different coding methods. The feedback function is good for getting in touch with developers about problems with the app, and the response time is pretty fast.",34.0,4.39.0,,,app best app learn python coding since gives real life coding problems practice give credits use hints case get stuck theres online forum people chat users give hints tips use app different coding methods feedback function good getting touch developers problems app response time pretty fast
818,2023-02-22 05:57:17,,5,,Sharjeel Talpur,,,NEGATIVE,python,d0e019fc-7817-4163-a411-00ee3f20c10d,https://play-lh.googleusercontent.com/a/AGNmyxblQS7jBpdnhVoSHqUBPc-zRT-hcgqL_Y0m4RfY=mo,"It's full free I like this so much I learned html,python and c#",0.0,4.36.2,,,full free like much learned htmlpython c
873,2023-02-20 03:16:16,,5,,Booster Gaming,,,POSITIVE,python,5b23374e-fe9b-4813-8f7c-c99031dfb837,https://play-lh.googleusercontent.com/a-/ACB-R5TOPLLW0ET9AHMWRvqBvEytVtfdMyrXMkca7HpN,the best app to learn python,0.0,4.39.0,,,best app learn python
907,2023-02-18 22:09:24,,5,,Павел Воин,,,POSITIVE,python,35637cd4-b103-4afb-98c0-4b035ac414d5,https://play-lh.googleusercontent.com/a/AGNmyxb-z5E9iMS9tA5EZ4Foh4d_37E7RhnHbaVwZGFX=mo,Excelent. I'm learning python :3,0.0,4.39.0,,,excelent im learning python 3
1005,2023-02-15 06:17:25,,3,,Numan Hassan,,,NEGATIVE,python,ec33a3d0-b853-44cf-af27-ea5e3153e421,https://play-lh.googleusercontent.com/a-/ACB-R5Sefa9Rf7FQSTAXF4WOidXTej7ed-KwRakEXVhW,Start learning python basics on this app but got stuck at the break and continue lesson because program they give me to solve doesn't solve even after using thier own solution code😐 Almost 3 weeks are gone and this problem didn't solved.,0.0,4.39.0,"Hello Numan Hassan,
Thanks for your feedback!

Please update the app to the latest version for an enhanced code learning experience and let us know if the problem persists by providing extra details and a screenshot/video at info@sololearn.com",2023-02-20 07:33:23,start learning python basics app got stuck break continue lesson program give solve doesnt solve even using thier solution code almost 3 weeks gone problem didnt solved
1067,2023-02-12 16:15:53,,3,,Jason Kinsley,,,NEGATIVE,python,0a7563dd-b30c-40bc-9802-e7d44951d94f,https://play-lh.googleusercontent.com/a-/ACB-R5QIQbQXxJwfd03KSShEWloQD3HB4wKfQ1fqByAQ41g,"It's for sure got a lot of great tutorials and information for a beginner like me. However, I find it concerning that I, for example, can use the exact same code from the python course and put it into VS Code and not get the same result. Maybe it's something I'm doing wrong but it still bothers me and makes me wonder if I'm getting bad habits right from the start.",6.0,4.39.0,"Hello Jason,

Thanks for your feedback! We are sorry for the inconvenience. Could you please send more detailed information about your programming experience to us at info@sololearn.com so that we can understand your issue better and try to resolve it?",2023-02-13 05:59:02,sure got lot great tutorials information beginner like however find concerning example use exact code python course put vs code get result maybe something im wrong still bothers makes wonder im getting bad habits right start
1098,2023-02-11 23:23:21,,5,,Kalkidan Manyazewal,,,POSITIVE,python,5b071579-454b-4538-ba69-d9e74d2f6225,https://play-lh.googleusercontent.com/a/AGNmyxbLjasddi-XrlRd1g1iTNcE9aguj_7an6izCo4Z=mo,Thank you for all the good people who built some thing so useful and make it free. I'm currently learning python and this app makes it easier to understand. I hope I'll be able to build something useful in the future and make it available freely to the people that don't afford it.,0.0,4.38.3,,,thank good people built thing useful make free im currently learning python app makes easier understand hope ill able build something useful future make available freely people dont afford
1112,2023-02-11 09:42:39,,5,,Louis Warrillow,,,NEGATIVE,python,b2b6e288-db0b-4c85-8609-8267b0d71be8,https://play-lh.googleusercontent.com/a/AGNmyxa7WErglzdmqlBsV0nYqgxSsjoOCyjcrUbNROIX=mo,"when I first got this it looked like it would be impossible to do it without paying, but I haven't spent a penny and am really really enjoying learning python and java script.",0.0,4.39.0,,,first got looked like would impossible without paying havent spent penny really really enjoying learning python java script
1119,2023-02-11 05:41:30,,5,,Ashutosh Das,,,POSITIVE,python,5dca789c-5485-4f17-a496-22be917df65a,https://play-lh.googleusercontent.com/a/AGNmyxa9_EM-cwg7qSHye5n5EdG1Rv65r-TuCrJ2uHB6=mo,It helps me in learning python. I would recommend everyone who wants to learn any type of coding language,0.0,4.38.3,,,helps learning python would recommend everyone wants learn type coding language
1131,2023-02-10 17:44:33,,5,,C Dubs,,,POSITIVE,python,4b58aa11-3e2f-4ec4-a1a7-853e9f168be8,https://play-lh.googleusercontent.com/a-/ACB-R5RERD8I9knGtfcolYpr0-yYObRqkQ9xAky-oLKJuA,Using this to learn python and it does a great job of breaking learning points into bite sized chunks and allowing you to practice some of what you learn. Intuitive and there's comments for each part to get more understanding.,0.0,4.39.0,,,using learn python great job breaking learning points bite sized chunks allowing practice learn intuitive theres comments part get understanding
1155,2023-02-09 19:39:24,,4,,Sthembela Thwala,,,POSITIVE,python,02979850-3181-44dc-b607-2c4e58801e97,https://play-lh.googleusercontent.com/a/AGNmyxb1g2LEjRMD1RgHzkRcVSmTRlhr2AEktXAsQrDX=mo,This app is the best im currently learning python at home and i have completed 4 of 9 chapters .. the problem im experiencing is when im doing challenges .. after completing the challenge you are forced to wait for the oppoent to finish answering their questions which wastes a lot of time. Can you please allow both People to answer questions at the same time im sure that will reduce the time we spend after completing the challenges and be able to get our results . Thank you !!!,0.0,4.38.3,"Hi,
Thanks for your feedback.Your suggestions have been forwarded to the appropriate team for consideration.
We work tirelessly to improve our content, platform, and services by listening to and responding to members of our community.We learn from every piece of feedback we get and we love to hear ways to make Sololearn a better academy for coders.",2023-02-13 04:05:28,app best im currently learning python home completed 4 9 chapters problem im experiencing im challenges completing challenge forced wait oppoent finish answering questions wastes lot time please allow people answer questions time im sure reduce time spend completing challenges able get results thank
1177,2023-02-08 14:17:36,,1,,Amardeep Singh Dhillon,,,NEGATIVE,python,86c61e7e-ccf1-4546-9975-209e9bd71e6f,https://play-lh.googleusercontent.com/a-/ACB-R5SFgazfTC4C_y73zNFWGPg-L19VgyDWKUGhKDJN8w,Was going very well but the Ticket prices exercise for while/break/continue in the python course doesn't work even using their solution (as several entries are input at once leading to EOF error) UPDATE: managed to get past there with a Google and using try/except statements. Now hit another faulty exercise where the expected outputs of the BMI calculator code project are incorrect (checked by using a manual calc on the inputs),3.0,4.39.0,"Hi, Thanks for your feedback!
We recommend heading to our Discuss Q&A forum for all of your programming-related questions. Our friendly community is always ready to help! For more information get back to us at: info@sololearn.com

Happy Sololearning!",2023-02-13 08:51:12,going well ticket prices exercise whilebreakcontinue python course doesnt work even using solution several entries input leading eof error update managed get past google using tryexcept statements hit another faulty exercise expected outputs bmi calculator code project incorrect checked using manual calc inputs
1189,2023-02-08 08:22:47,,5,,Mohammed Taher,,,POSITIVE,python,9336bf0d-4540-4676-9a0a-e6232b6d9cc5,https://play-lh.googleusercontent.com/a-/ACB-R5R8nJ2liw4aJu8oQHd1CzNF0NPkK-vyr0zbwQmA,Best python learning app. I didn't never see and find as like as. Thank you,0.0,4.39.0,,,best python learning app didnt never see find like thank
1235,2023-02-06 15:53:44,,5,,Arthur Emig,,,POSITIVE,python,46197c36-05b4-4601-954f-3299244b9390,https://play-lh.googleusercontent.com/a-/ACB-R5Qxq8C7ab8rSoazK2cV8oR3SiCAKfYaAR_3KC-33w,"Thank you, guys, for your fantastic job! I learned python on your platform, and it transformed my career and life! Thanks a lot!",0.0,4.38.3,,,thank guys fantastic job learned python platform transformed career life thanks lot
1251,2023-02-06 02:05:36,,5,,Sarfraz Afzal,,,POSITIVE,python,f1acff84-ec13-43b9-b00c-ae060c4f5463,https://play-lh.googleusercontent.com/a-/ACB-R5TRx9vwRi7wQZKWvq2JAx8t6F1sQQpQZiACEgoeGA,I'm happy to learn python by sololearn 🙂,0.0,4.38.3,,,im happy learn python sololearn
