Unnamed: 0,date,content,rating,isEdited,userName,title,developerResponse,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview
6345,2019-03-19 02:53:55,,5,,A Google user,,,POSITIVE,python,8206d184-774f-4116-94e2-52d48b7dfd23,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very good for learning python on the go,0.0,12.1.0,,,good learning python go
6364,2019-03-17 09:52:05,,5,,A Google user,,,POSITIVE,python,58142647-e496-4096-979c-913863a47b97,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very nice app to practice python with data science,0.0,12.1.0,,,nice app practice python data science
6389,2019-03-15 16:01:20,,5,,A Google user,,,POSITIVE,python,f40af564-0a59-47db-bb95-4fb4eb645d6a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I am a beginner, and i am getting something when following the examples. this apps will let you learn python",0.0,12.0.0,,,beginner getting something following examples apps let learn python
6438,2019-03-11 13:22:37,,5,,A Google user,,,NEGATIVE,python,0672ad05-f48c-4b14-9bc9-03968b03a1eb,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,for python basics,0.0,11.0.2,,,python basics
6454,2019-03-10 04:18:06,,5,,A Google user,,,POSITIVE,python,7a03d56f-583e-4cc5-ae64-aa2589004dd4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fantastic experience practicing python. Please include tutorials for your Data Science courses. Regards...,0.0,11.0.2,,,fantastic experience practicing python please include tutorials data science courses regards
6467,2019-03-09 02:52:02,,5,,A Google user,,,POSITIVE,python,24a857dc-df09-4e1d-8944-b78d273032b1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app is brilliant for me, as the conveniantly sized lessons are easy to fit in everyday. However, you could make the python practise courses free. That would be great. Thanks!",2.0,11.0.2,,,app brilliant conveniantly sized lessons easy fit everyday however could make python practise courses free would great thanks
6473,2019-03-08 15:53:21,,5,,A Google user,,,POSITIVE,python,3957243f-25a2-4745-b3c5-405b3d13205a,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Great application. A Very easy way to learn the basics you need for data analysis using python libraries. Numpy, matplotlib and pandas included",0.0,11.0.2,,,great application easy way learn basics need data analysis using python libraries numpy matplotlib pandas included
6478,2019-03-08 02:41:08,,5,,A Google user,,,POSITIVE,python,ed851679-c1ed-4f15-aa74-e1333d876c46,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excellent app for learnin python and exercising,0.0,11.0.2,,,excellent app learnin python exercising
6479,2019-03-08 02:22:58,,5,,A Google user,,,POSITIVE,python,3f023f8e-c293-4837-88fe-024dce67a26e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tutorial very clear, with the right rythm for a person who is new to python, with clever exercises and examples. Also like the graphic of the app, they stimulate in you in doing your best with constance.",1.0,11.0.2,,,tutorial clear right rythm person new python clever exercises examples also like graphic app stimulate best constance
6516,2019-03-05 15:20:05,,5,,A Google user,,,POSITIVE,python,1bb1485c-1e30-4b71-b60c-b732ec373d5d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app for getting started with data analysis involving python,0.0,11.0.2,,,great app getting started data analysis involving python
6519,2019-03-05 11:10:27,,5,,A Google user,,,POSITIVE,python,8ae20db4-6270-46f3-8145-28294d224553,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the best app to revise and brush up the concepts learnt in python and R. Helps a lot to get a clear understanding About the concepts.,0.0,11.0.2,,,best app revise brush concepts learnt python r helps lot get clear understanding concepts
6527,2019-03-04 13:16:37,,5,,A Google user,,,POSITIVE,python,ad6f4b31-cc0b-4789-9cbf-8e937591022d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"superb app.. for practicing R, python and sql 👍",0.0,,,,superb app practicing r python sql
6532,2019-03-04 06:38:06,,5,,A Google user,,,POSITIVE,python,71e5af9e-1f63-42fc-8c0e-600d42caf460,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Very detailed practice platform for Python is this. Chapterwise portions are being covered in this without any prejudice or bias. A wonderful place to learn this through the app provided by python services.,1.0,11.0.1,,,detailed practice platform python chapterwise portions covered without prejudice bias wonderful place learn app provided python services
6573,2019-03-01 09:39:42,,5,,A Google user,,,POSITIVE,python,c695a885-1f31-482a-a46e-4e97c04f7aab,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,very awesome for practicing languge like python r and the challenges are good as par your level of learning pretty awesome to use this app easy to use ans best to learn this can be best to your daily practicing of your syntax and concepts practicing,1.0,11.0.1,,,awesome practicing languge like python r challenges good par level learning pretty awesome use app easy use ans best learn best daily practicing syntax concepts practicing
6599,2019-02-27 20:01:13,,5,,A Google user,,,POSITIVE,python,45598427-0cc9-41e6-aefb-0f50e3e07840,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,great app to learn python from the scratch,0.0,11.0.1,,,great app learn python scratch
6620,2019-02-26 21:28:04,,5,,A Google user,,,POSITIVE,python,53e6e165-ef63-4221-8ff4-167b6d692a91,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,python can be learned easily by this app,0.0,11.0.0,,,python learned easily app
6638,2019-02-25 07:55:47,,5,,A Google user,,,POSITIVE,python,c753712c-fecd-48cf-b4a4-5f1c1260f3ce,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This app is too amazing. God bless the builders. i now understand python better. I like the question-learning approach. Thumbs up y'all,0.0,10.0.1,,,app amazing god bless builders understand python better like questionlearning approach thumbs yall
6647,2019-02-24 12:53:44,,5,,A Google user,,,POSITIVE,python,9dd4f308-ab6b-47c7-85b5-678481cf918d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best app to learn python. It provides basic tricky questions.,1.0,10.0.1,,,best app learn python provides basic tricky questions
6683,2019-02-21 10:08:18,,4,,A Google user,,,NEGATIVE,python,534afcf9-077a-405d-96fc-4266f2985aa4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"why do you increase the space of app? why doesn't the web & Ur app are different , for desktop practice I have to go online ,why did u made the intermediate python for subscription, Don't make education a business,U might lose & some other might be in ur place",0.0,10.0.1,,,increase space app doesnt web ur app different desktop practice go online u made intermediate python subscription dont make education businessu might lose might ur place
6727,2019-02-18 12:43:42,,5,,A Google user,,,POSITIVE,python,fab6f9c8-368e-48ef-b473-356d8a5ae1a4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,this app has been such a useful tool for teaching me python,0.0,9.0.0,,,app useful tool teaching python
6734,2019-02-18 01:11:55,,5,,A Google user,,,POSITIVE,python,945a9e61-6697-41b0-9089-d5f7e0d65481,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,perfect for python programming practice for beginners,0.0,9.0.0,,,perfect python programming practice beginners
6887,2019-01-27 10:44:04,,5,,A Google user,,,POSITIVE,python,5ea66297-d303-4340-8069-dba6052d4c98,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,learning python couldn't get easier,0.0,8.0.0,,,learning python couldnt get easier
6915,2019-01-22 08:30:16,,5,,A Google user,,,POSITIVE,python,95860f01-cca5-4fd2-9556-962fa66b65a1,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great start to learning python,0.0,8.0.0,,,great start learning python
6927,2019-01-19 09:08:13,,5,,A Google user,,,POSITIVE,python,9fc52fde-a4fc-4cb3-b30b-2ab4c450d01c,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really loving it.. Learning python with quiz!! Addicted...,0.0,8.0.0,,,really loving learning python quiz addicted
6946,2019-01-13 16:53:04,,5,,A Google user,,,POSITIVE,python,64ef483a-ef2c-462b-8de2-b0df570caa58,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"it's a great app, I went from being a python illitrate to being a python expert with the help of this app, Thanks for helping my Data Science quest 👏👏👏👏",0.0,6.0.1,,,great app went python illitrate python expert help app thanks helping data science quest
6975,2019-01-09 01:15:09,,5,,A Google user,,,POSITIVE,python,b2124efe-bf66-4ef9-9b7d-fc324b28eac3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"what way to learn and get honed data science using map r, python and sql. thanks.",0.0,,,,way learn get honed data science using map r python sql thanks
7056,2018-09-19 15:27:08,,4,,A Google user,,,NEGATIVE,python,af6316c4-ecb7-480a-a464-dc12f768a7f8,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Please add more task in python and sql,4.0,3.2.0,,,please add task python sql
7061,2018-08-29 22:59:51,,5,,A Google user,,,NEGATIVE,python,ba372c9b-226a-4578-a2f2-8b95ee2e5ef6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Always a student now n4ever. Like the coursework mobile app python super learning. More mobile learning courses. To bad unable to certify completion. Keep up the good work,5.0,3.1.2,,,always student n4ever like coursework mobile app python super learning mobile learning courses bad unable certify completion keep good work
7063,2018-08-25 08:04:12,,5,,A Google user,,,POSITIVE,python,bb52d354-14d0-4779-bc90-b4839f51a507,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome and usefull app to learn r python,2.0,2.0.1,,,awesome usefull app learn r python
7192,2018-03-15 01:08:46,,4,,A Google user,,,POSITIVE,python,8dc965e1-315f-4dc7-9e53-073ed4cd2972,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It helped me to improve my basics in python,3.0,1.0.4,,,helped improve basics python
7199,2018-03-07 10:23:30,,5,,A Google user,,,POSITIVE,python,b0605d5d-b14b-4cd0-90a8-0531551cd70f,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Easy and fun to start learning python for data science, not good if you already know the basics",1.0,1.0.4,,,easy fun start learning python data science good already know basics
7203,2018-03-04 07:52:27,,3,,A Google user,,,NEGATIVE,python,9f189607-21ce-4315-9c80-4873524c3060,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not Sure where to start learning, Direct questions... Not good for new python developer",3.0,1.0.4,,,sure start learning direct questions good new python developer
7206,2018-02-26 07:08:38,,4,,A Google user,,,NEGATIVE,python,0380befd-489b-4cdd-ad9f-79994d13609e,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I use data camp on my android. That being said, the lessions are formated into bite size pieces anyone can understand but lack more various examples/ tasks, they get repetetive if you just go through a lession again to check your knowledge and this is the sole reason i am giving you 4 stars. I cant wait for intermediate python lessions! c: Please include more tasks for finished lessions?",1.0,1.0.4,,,use data camp android said lessions formated bite size pieces anyone understand lack various examples tasks get repetetive go lession check knowledge sole reason giving 4 stars cant wait intermediate python lessions c please include tasks finished lessions
7210,2018-02-23 09:11:33,,3,,A Google user,,,NEGATIVE,python,be1a136c-bc77-4d80-9c05-eafdef141fc4,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,How can I change the path from R to python or sql. If I go back it's showing only R course.,1.0,1.0.4,"Hey mudassar kazi! Thanks for trying out the app. When you select a course in the ""courses"" tab (by clicking on it), you should see the courses from that language in the ""learn"" tab. Happy Learning!",2018-02-26 02:57:23,change path r python sql go back showing r course
7223,2018-02-10 03:27:32,,4,,A Google user,,,POSITIVE,python,7882b6d7-c6cb-4427-812f-622d2db27d5d,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good field to learn python,1.0,1.0.4,,,good field learn python
7224,2018-02-04 17:57:55,,5,,A Google user,,,POSITIVE,python,aafd5643-6867-4a20-8799-4e3706e0dab5,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Its best  android app for learning python,1.0,1.0.4,,,best android app learning python
7228,2018-01-31 15:45:00,,3,,A Google user,,,NEGATIVE,python,693e9dbd-7457-422b-855d-50642b08d5e0,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good job with the app but... I've finished the introduction to python two times in a row and the progress is lost after I'm connected to the internet. I just want to see the intermediate course. Please fix it and I'll change my rating! Keep up the nice work :-),2.0,1.0.4,,,good job app ive finished introduction python two times row progress lost im connected internet want see intermediate course please fix ill change rating keep nice work
7232,2018-01-23 15:59:08,,5,,A Google user,,,POSITIVE,python,b2f430ae-ee76-4a9a-8d0c-7db926b0564b,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I love everything the team at datacamp are doing. Their subscription structure, the app, the learning by doing mentality, their emails. They're really going from strength to strength to help people learn r and python. The app itself is a work in progress, but I value they've released it early to get feedback from users. It's good but will only get better when more and more content becomes available",57.0,1.0.4,,,love everything team datacamp subscription structure app learning mentality emails theyre really going strength strength help people learn r python app work progress value theyve released early get feedback users good get better content becomes available
7272,2017-12-29 04:58:48,,2,,A Google user,,,POSITIVE,python,bce6ede4-2f92-43a2-bebd-ff78e2b02585,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I Just installed the app and many important python concepts are under development so how can we see them,0.0,1.0.3,"Hi,  thank you for writing your review. We're finishing up the intermediate python content so you can expect it to show up in the app soon!

Happy Learning
The DataCamp Team",2017-12-29 05:18:07,installed app many important python concepts development see
7278,2017-12-24 14:11:46,,5,,A Google user,,,NEGATIVE,python,07681427-f642-4642-aa26-948ac5a5e141,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,app just gets terminated without showing any error just after trying to read 3rd course of lists. The mentioned idsue is not solved but also has extended to many ither modules of python. Now using app has just become impossible..  Tye above issue is resolved now and I am back on my track. Thanks support team for thie quick response and resolving the issue this soon. Loved it,1.0,1.0.3,"Hi Gustav, we're really sorry for this issue. Can you go to Profile, click the gear in the top right, and log out? After logging back in the issue should be resolved.

We wish you a Merry Christmas
The DataCamp Team",2017-12-24 11:19:29,app gets terminated without showing error trying read 3rd course lists mentioned idsue solved also extended many ither modules python using app become impossible tye issue resolved back track thanks support team thie quick response resolving issue soon loved
7287,2017-12-21 14:24:17,,5,,A Google user,,,NEGATIVE,python,644ec1d9-e3f9-4f6a-9472-f927009ddfd6,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I really like the app however I have a question: What python version is this app teaching ?,0.0,1.0.3,"Hi DJ Fuerst, we're teaching Python 3 :)

Happy Learning!",2017-12-22 09:07:55,really like app however question python version app teaching
7312,2017-11-16 17:01:38,,5,,A Google user,,,POSITIVE,python,10eb504d-9f9d-473c-bd58-e1a463ed98f3,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A little basic as it does not have all content yet - hopefully coming soon as this an excellent course and helped to learn python and numpy basics very effectively and in a fun way. If you fail a question it moves on them comes back to it later until you eventually get it and understand it rather than giving you the answer only. Once app has been made whole this should fly up the rankings!,12.0,1.0.2,,,little basic content yet hopefully coming soon excellent course helped learn python numpy basics effectively fun way fail question moves comes back later eventually get understand rather giving answer app made whole fly rankings
7326,2017-11-06 02:26:09,,5,,A Google user,,,POSITIVE,python,43be3d6e-0684-4f7b-a763-8db6b70da9ed,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the best time ever. It's really hard to find time to learn how to program but with this app I have learned the basics of python and am excited to learn R. Only suggestion is adding another language like Perl or C.,16.0,1.0.2,,,best time ever really hard find time learn program app learned basics python excited learn r suggestion adding another language like perl c
7357,2017-10-20 13:47:35,,5,,A Google user,,,NEGATIVE,python,c500d77e-d549-4273-b6e0-c88db07fb615,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,UI is awesome! But there is no video content :( I was very eager to learn more on python.... Hoping that you'll add the video content soon :),0.0,1.0.2,,,ui awesome video content eager learn python hoping youll add video content soon
7362,2017-10-19 17:00:17,,5,,A Google user,,,POSITIVE,python,ab2f0783-c9be-4085-9d63-4232c61e03ea,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Super addictive and satisfying. I love Datacamp and I'm super happy I can now practice my python on my way to work.,0.0,1.0.2,,,super addictive satisfying love datacamp im super happy practice python way work
