Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,date,developerResponse,review,rating,isEdited,userName,title,sentiment,reviewId,userImage,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,standardizedReview,mentionedFeature,mentionedSynonyms
21816,21816,20949,2020-07-20 16:36:25,,You are not providing certificate after completion of course unless the person is not paying you,1,,Nishant Tiwari,,NEGATIVE,9b826eb4-5c2c-4303-b760-db26702fe148,https://play-lh.googleusercontent.com/a-/ACB-R5QyNA4MYW6XgN4uKeXZCjMhejFVK6gqSRsBR0l1,0.0,5.1.6,"Hi NISHANT, Thank you for writing to us. Certificates are part of our Pro plan, hence Certificates are not available for Non-Pro users. User can access the free courses, but to get the certificate they will have to upgrade to Pro. -DM",2020-07-21 01:17:42,providing certificate completion course unless person paying,status quo sloth,person
21958,21958,21091,2020-07-17 12:35:50,,Very helpful especially with the audio. Thanks.,5,,Geofrey Kiama,,POSITIVE,75a7c537-9025-4012-8a38-77df9b916b26,https://play-lh.googleusercontent.com/a-/ACB-R5Q48NxDpvSGUO4ps1IFP3wDnwoUeeQ_a89jkkpVLQ,0.0,,"Dear Geofrey, We're glad that we’ve been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-19 05:42:50,helpful especially audio thanks,boosters,special
21989,21989,21122,2020-07-16 20:22:21,,I enjoy tutorials from the app.especiall the it executes the program from the variables.I love it and very amaize.,5,,Oduku Jonte,,POSITIVE,ad5d3c7c-19b7-4a58-86a4-b02736cc92ec,https://play-lh.googleusercontent.com/a/AGNmyxYF7lB9dfJU6a9ctfEnj2ZnlJ0FgurqmFwmcZul=mo,0.0,5.1.6,"Dear Friend, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-07-17 07:59:30,enjoy tutorials appespeciall executes program variablesi love amaize,boosters,special
22086,22086,21219,2020-07-14 08:49:04,,"I really love this app, and I would recommend this to anyone if they're interested on learning programming language. But I wonder why do my progresses are often lost, especially on completed course.",4,,Takami Matsumoto,,NEGATIVE,ca43915e-5156-45da-a915-e11496833c85,https://play-lh.googleusercontent.com/a-/ACB-R5SV7tg_lxQhkx8Nfrlu1MtDHrKqw_lQR91Ca4x6WA,0.0,5.1.5,"Hi Takami, We totally understand the frustration caused by us. We sincerely apologize for the inconvenience .We kindly request you to please try logging out and login .If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-07-19 06:12:56,really love app would recommend anyone theyre interested learning programming language wonder progresses often lost especially completed course,boosters,special
22150,22150,21283,2020-07-12 19:56:18,,"The was an issue between Google Play and the app. I bought the Pro version, but the app did not reflect the purchase. I emailed their support team, who responded quickly and was able to resolve my issue within 48 hours. I have a lot of respect for companies who take customer service seriously. Besides that, this app is intuitive, easy to navigate, and so far has been very informative.",5,,Jim Pfeiffer (Jimmy),,NEGATIVE,d0d8a86b-b9a6-4a3a-ac9f-d0a823f28356,https://play-lh.googleusercontent.com/a/AGNmyxY3DDeMocQfybLqDH24XtocN8zeuuivIaV_GDZI=mo,38.0,5.1.5,"Dear Friend, Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you! -JP",2020-07-13 04:48:52,issue google play app bought pro version app reflect purchase emailed support team responded quickly able resolve issue within 48 hours lot respect companies take customer service seriously besides app intuitive easy navigate far informative,status quo sloth,custom
22159,22159,21292,2020-07-12 12:43:58,,"This app is very useful, and most amazing app I've ever installed, but there's bug where there is no voice over please fix it. And one more thing please add more version of CSS please, specially the latest version. Thank youuuuu!",5,,Facebook Official,,POSITIVE,ee1914b2-f919-48be-9449-0988ab1aeb16,https://play-lh.googleusercontent.com/a-/ACB-R5RzD9Mlt_Bpb8Mt-j0VPUVgWGqKCJRrz4IiR-Vg,0.0,,"Dear Friend, We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. -JP",2020-07-13 04:48:52,app useful amazing app ive ever installed theres bug voice please fix one thing please add version css please specially latest version thank youuuuu,boosters,special
22196,22196,21329,2020-07-11 22:04:21,,Cool! But it would be better to include some challenges along the way to solidify what is learnt.,5,,Beneficial Knowledge,,POSITIVE,611327a5-5104-4fb3-bd77-8a81345cc55b,https://play-lh.googleusercontent.com/a-/ACB-R5TafyxY7wpqvsz1mAMnFUSpoVWsNq8xO6VLFuA4T2E,1.0,3.0.3,"Dear Friend, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-13 01:00:01,cool would better include challenges along way solidify learnt,challenges,challeng
22227,22227,21360,2020-07-11 07:03:34,,Excellent app.....I specially appreciate the developer😍😍,5,,Dhikshit Raj,,POSITIVE,875d9adf-88fb-42ff-820f-7d330e3a340a,https://play-lh.googleusercontent.com/a-/ACB-R5QF1m5sm6LrPGFjwoNKvpvK-mTT0_Cqvi9kQQpKwQ,0.0,,"Dear Friend, Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you. -JP",2020-07-11 12:23:54,excellent appi specially appreciate developer,boosters,special
22254,22254,21387,2020-07-10 23:11:05,,"Hello Developer(s) , this is app is just great for anyone who is trying to learn something new during the pandemic or if they want to pursue programming or any other similar courses. As I said earlier , it's great but due to a recent incident I will be giving this app 4 stars. I had completed a course and had synced it to my Google account but it still shows that I haven't completed it. Is there a way to fix this bug ? Thank you in advance.",4,,Vishnudath Pillai,,NEGATIVE,3a3f8c1f-7a68-4107-93f5-46056be60f25,https://play-lh.googleusercontent.com/a-/ACB-R5Tsu3Iiw3imJF0PtRUsowIBpb9T2CnpJY5ye8Sm,21.0,5.1.4,"Dear Vishnudath, We totally understand the frustration caused by us. We sincerely apologize for the inconvenience. Sincere apologies for the inconvenience caused. We request you to reach us out at Hello@PrgHub.com with a screenshot, so that we could assist you better. In the meanwhile, please try clearing the app cache or reinstalling the app.",2020-07-13 06:38:51,hello developers app great anyone trying learn something new pandemic want pursue programming similar courses said earlier great due recent incident giving app 4 stars completed course synced google account still shows havent completed way fix bug thank advance,status quo sloth,account
22296,22296,21429,2020-07-09 19:54:54,,Verry good for bigginers especially if you are ready to learn .big thanks to the developer.,5,,Ebube Tobias Amadi,,POSITIVE,ae502330-64c7-46de-aae8-8fc6cd890324,https://play-lh.googleusercontent.com/a-/ACB-R5RMtdIhtkJzTwnH8x-9Gbb124d6Hp2lHHfdyTX3,0.0,5.1.4,"Dear Friend, Thank you! We are pleased that you have enjoyed learning with us. We sincerely appreciate your insight because it helps us improve ourselves If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-10 15:08:52,verry good bigginers especially ready learn big thanks developer,boosters,special
22324,22324,21457,2020-07-09 02:47:25,,"Hello, my name is Amritansh Singh, I do not have a bank account, but my mother has a bank account, so can we buy a pro course from my mother's bank account, there will be no problem and my name will be printed on the certificates available or My mother's. Please help me only immadiately",5,,poonam Singh,,POSITIVE,600df225-398b-451c-a6a5-97bb175745b9,https://play-lh.googleusercontent.com/a-/ACB-R5T2U5U5H9Te4PmI9FyNilmEoGlVsWTlcGKsHZAayw,0.0,5.1.4,"Dear Poonam, Thank you for writing us .You'll be asked to type in your name upon completion of the course. Alternatively, kindly send us a screenshot of your certificate that clearly shows the certificate ID and we will be happy to change the name written on it in our system. :)",2020-07-09 02:59:01,hello name amritansh singh bank account mother bank account buy pro course mothers bank account problem name printed certificates available mothers please help immadiately,status quo sloth,account
22397,22397,21530,2020-07-07 12:23:03,,I formatted my phone and reinstalled the app but ut keeps force closing whenever I try logging in to my account,5,,Mahfooz Abubakar,,NEGATIVE,72a71435-0b8f-4f34-a3d9-532d9c74dd72,https://play-lh.googleusercontent.com/a/AGNmyxb7Pz6YHwY4ln9wiW8afln_HR7Tg9OeE94sCkq2=mo,0.0,5.1.4,"Hi Friend, We sincerely apologize for the inconvenience and thank you for bringing this to our attention. Could you send us an email at hello@prghub.com so we can work out a solution as soon as possible :) -PA",2020-07-08 04:49:08,formatted phone reinstalled app ut keeps force closing whenever try logging account,status quo sloth,account
22440,22440,21573,2020-07-06 12:29:23,,"It's Great.😘😘😘😘.App A fabulous time to explore new ways of Coding and Modern tech. In d most funny way...,😍😍😍😍 personally suggest to get a PRO Subscription.. Learn new skills to get ur prospective HR impressed..😛😛😛😛by d verified certificates in ur resume.. ..",5,,Parth Mhatre,,POSITIVE,12c5264a-b50d-4052-a3dd-2171a72a465a,https://play-lh.googleusercontent.com/a-/ACB-R5QNFtrdfORkVmmj6sVnkg1Ztc04aXSK74JDJ1V0,0.0,,"Dear Friend, Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better. -JP",2020-07-06 15:25:07,greatapp fabulous time explore new ways coding modern tech funny way personally suggest get pro subscription learn new skills get ur prospective hr impressedby verified certificates ur resume,status quo sloth,person
22468,22468,21601,2020-07-06 01:12:46,,So far so great . This app contains many good courses . Also their lesson explanation are good but they should give us more writing codes challenges,4,,Mubasshir Aal,,POSITIVE,6b52b7de-7e91-458d-bc4b-5dec90dc52a5,https://play-lh.googleusercontent.com/a-/ACB-R5RyW3Q1x2TVIEQTP7PeM1HKY57JSs9oi4C0Elcg,0.0,5.1.4,"Dear Mubasshir, Thank you so much for your support. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -JP",2020-07-06 01:21:20,far great app contains many good courses also lesson explanation good give us writing codes challenges,challenges,challeng
22523,22523,21656,2020-07-04 13:16:38,,It's a very good app for programming Loop decision making and and many basic things are here free of cost . I am very Happy with this app 😀,5,,Yugraj Kr,,POSITIVE,a2d90d88-75a7-4c43-b0d2-068020054c72,https://play-lh.googleusercontent.com/a/AGNmyxbVOZFTe1dlbGRQkc5UbGa1gGHF5ighe7N-BVvl=mo,1.0,5.1.4,"Dear Yugraj We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning! -JP",2020-07-05 02:09:41,good app programming loop decision making many basic things free cost happy app,voting,decision mak
