,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language
575,29f67a89-f9e4-402e-b9d3-27734b05dcc6,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena aplicación para aprender los fundamentos de programación, los ejercicios son muy ilustrativos e incluso puedes modificar o generar nuevos programas. La interfaz bien pensada para los dispositivos móviles.",5,5,13.5.4,2019-07-11 05:16:40,,,13.5.4,es
578,5b0754bc-c6a4-413b-8f27-2c23f2a619ab,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena app para aprender los básicos de los lenguajes R, Python y SQL",5,1,13.5.4,2019-07-04 22:23:59,,,13.5.4,es
580,fa29a7d8-0184-4cc1-abc9-93fe05150e49,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,La mejor app gratis para aprender y practicar R y Python .,5,1,13.5.3,2019-07-03 07:00:23,,,13.5.3,es
581,c86131d6-b667-40de-a07e-4cce01b97b01,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me encanta!,5,0,13.5.3,2019-07-02 01:10:40,,,13.5.3,es
584,c7758311-1b81-4544-bad3-3c4dda8cfee4,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es fácil de usar, entretenida y funciona incluso sin conexión.",5,2,13.5.3,2019-06-29 20:24:33,,,13.5.3,es
585,37054fce-dad6-4485-8422-41eb7f730937,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es muy simple aprender con esta app!!! lo estoy aprovechando un montón!,5,1,13.5.3,2019-06-28 19:01:49,,,13.5.3,es
586,32e97317-cd2e-4b2b-94dd-3f045e61e398,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es una excelente herramienta que te permite seguir avanzando con el movil. me encanta,5,0,13.5.3,2019-06-27 10:07:20,,,13.5.3,es
588,b1e88369-c358-4db9-9dc9-e8f76ffeca31,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muy fácil de usar,5,1,13.5.3,2019-06-23 20:34:44,,,13.5.3,es
590,f0e6720a-351e-4262-afac-8917d658a29b,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,La mejor aplicación para practicar programación.,5,1,13.5.3,2019-06-17 01:54:07,,,13.5.3,es
591,37421e01-9e95-4e0d-a850-2e98fcfe2c69,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Una gran experiencia de aprendizaje. He podido aprender hasta ahora lo básico de Python, de una manera sencilla y clara.",5,5,13.5.1,2019-06-11 22:12:23,,,13.5.1,es
592,7e26afae-bd08-42b7-a8c2-ffec48c8d01c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena app para practicar inglés y aparte aprender informática.,5,1,13.4.1,2019-06-06 18:42:51,,,13.4.1,es
595,fa50b56a-f909-4bb4-b598-5810e5b949e7,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente herramienta de aprendizaje!,5,1,13.4.0,2019-06-04 02:21:26,,,13.4.0,es
596,c2fab026-205a-456d-bb86-50902453f058,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Funciona muy bien y tiene buen contenido. Diseño e información muy accesible.,5,1,13.4.0,2019-05-28 17:02:19,,,13.4.0,es
597,7fe12af9-d284-4d5e-a45d-d368cb65c586,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"es un complemento del curso de la web. es genial aprender asi, refuerzas el aprendizaje",5,3,13.3.1,2019-05-26 02:27:26,,,13.3.1,es
598,27f492fd-391c-4cec-872f-cadabb4b9bb2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tengo cuenta paga una vergüenza que no pueda seguir el progreso desde la aplicación móvil y desde el browser me dice que instale la app 🤣,1,31,13.3.1,2019-05-25 21:38:39,,,13.3.1,es
600,ca1eb946-40f0-47a2-a9f7-7b000b0f9480,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena app para aprender a programar desde cero,5,1,13.2.0,2019-05-25 02:29:21,,,13.2.0,es
606,9b26c461-6608-48be-b992-1e7537f1089c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excelente y diseñado para ser usado en el. app. felicitaciones.,5,1,13.3.1,2019-05-17 15:24:29,,,13.3.1,es
609,756ecf95-af74-4cfe-b3f6-2827caa7438a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"la app es buena Pagando,creo que es simple aunque seria bueno ver los ejercicios con ejemplos reales, en ese aspecto la versión desktop es mejor.",4,3,13.3.0,2019-05-15 23:18:18,,,13.3.0,es
610,c808c883-143e-4ed0-b635-7666fe9bee09,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena. Contenido bien organizado y atractivo para el aprendizaje.,5,1,13.2.0,2019-05-15 16:44:09,,,13.2.0,es
611,65d9a6f9-35ce-4554-b188-fd74731618b9,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente app, sería buenísimo que tuviera videos tutoriales también",5,1,13.3.0,2019-05-14 18:37:54,,,13.3.0,es
612,6142dc9f-02a3-41e8-a1fb-94969b53ef7f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hace mas de un mes que al querer iniciar un curso se crashea,3,1,,2019-05-13 20:46:54,,,,es
615,b16d83c1-c32d-4126-ad51-367aa0479e26,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Entiendo que tengan que sacar dinero, obio nadie trabaja gratis, pero si la app no es gratis, no la vendan como si lo fuera.",1,19,13.2.0,2019-05-11 06:45:37,,,13.2.0,es
619,39d62c19-3bbf-41a4-ae03-5bb017f8f20b,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bien,5,0,10.0.1,2019-05-06 17:38:56,,,10.0.1,es
620,592bb8fc-3a43-4774-b946-331cc5067310,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente. Muy buena herramienta para iniciarse en R y Python. Buenos ejercicios y explicaciones. Deberian tener mas cursos disponibles en la version para moviles. Si no entiendes inglés, no pierdas tiempo bajandola.",5,4,13.2.0,2019-05-04 11:37:04,,,13.2.0,es
622,c2887bda-0d8c-49a8-8d2b-a64b27b95021,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Increíble,5,0,13.2.0,2019-04-28 18:46:34,,,13.2.0,es
623,408a51cf-bea9-409b-a328-850e1e22e7f7,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me ha gustado muchísimo la metodología utilizada! great job guys!,5,1,13.2.0,2019-04-28 10:14:21,,,13.2.0,es
624,a63d3dbf-775e-46c6-a44b-53f204e4a061,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente app para aprender SQL, R, Python y más herramientas aplicadas a data science, data minning, machine learning, etc. Hay una versión limitada gratuita y el full access se obtiene pagando la licencia, la cual no es tan cara, 300 USD al año, pero hay épocas del año en que la dejan en 99 USD",5,1,13.0.0,2019-04-24 13:53:18,,,13.0.0,es
626,c37759f4-e53d-4af0-8e31-dcc0e26c3c3d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tremenda aplicación. Lecciones muy claras. Altamente recomendable,5,1,13.1.0,2019-04-19 16:57:17,,,13.1.0,es
627,e257896b-835c-4326-bba7-8ffc164cd873,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fácil de usar y con contenido interesante. Facilidad para hacer selección de opciones y completar las tareas.,5,1,13.0.0,2019-04-18 18:04:41,,,13.0.0,es
629,e73014e3-762c-433f-9b9d-4fe25b9d13f2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Modelo de aprendizaje dirijido a un aprendizaje intuitivo,5,0,,2019-04-16 00:27:03,,,,es
630,771ed5cc-8eac-4683-a096-19ee2583c2aa,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Gratis es solo el cap 1,1,11,13.0.0,2019-04-15 04:56:43,,,13.0.0,es
633,5734fedb-1e93-4fd1-9e2c-30ffbdd476f8,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buenísima,5,0,12.3.0,2019-04-07 16:41:48,,,12.3.0,es
634,00c64c61-f54f-4787-bbb6-82ff4185e4c9,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,la aplicación funciona muy bien y los ejercicios ayudan a facilitar el aprendizaje,5,1,12.3.0,2019-04-06 05:24:34,,,12.3.0,es
637,3b76b084-b747-4811-9410-fba291b4b4f4,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,fantástica forma de aprender y recordar lo aprendido. un 10 para datacamp,5,1,12.3.0,2019-04-03 21:49:48,,,12.3.0,es
638,79872211-cca5-40ca-8309-419a050dfccd,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Y ahora tienes que suscribirte...,1,4,,2019-04-03 14:00:31,,,,es
640,a353ade9-b7d3-44fb-a681-ef6e4638b7ff,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,buena app para aprendren scripting,5,0,12.2.0,2019-04-02 09:10:46,,,12.2.0,es
641,61d0fb96-2559-4a21-851f-dd32890bb8bd,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Manera de repasar programacion mientras viajas o esperas. Muy útil,5,1,12.1.0,2019-03-31 08:19:13,,,12.1.0,es
644,07a58771-dd8a-4858-97ac-1f97180e4486,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Facil de usar y las explicaciones muy claras,5,1,12.1.0,2019-03-28 20:56:10,,,12.1.0,es
648,b7a9f2ee-a7cf-49b0-98ad-58de578e5273,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"excelente, aprendi mucho en solo tres días",5,0,12.1.0,2019-03-26 21:27:00,,,12.1.0,es
651,cd1102c5-3c8b-424c-8460-4690bcc04291,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Bueno, bonito y barato!",5,1,12.1.0,2019-03-23 08:58:36,,,12.1.0,es
652,cd42c4c8-c63a-4d7f-900f-0c2f58d65c76,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente app,5,0,12.1.0,2019-03-22 20:09:14,,,12.1.0,es
654,edc0c447-2143-479d-a56e-497d3c0cf271,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,de diez probando,5,0,12.1.0,2019-03-20 08:38:25,,,12.1.0,es
655,5c71f345-cfae-4f0e-9c17-fdf44694e2e8,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excelente aplicación,5,0,12.1.0,2019-03-20 03:18:10,,,12.1.0,es
658,ccc47861-88bd-4ff0-bd84-81abbbcfdd73,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,M mantiene en actividad mientras realizo otras cosas,5,3,12.1.0,2019-03-17 17:24:07,,,12.1.0,es
659,037024e5-49d7-4d07-a88e-118029c4b1ba,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muchas prácticas,5,1,12.1.0,2019-03-17 10:56:23,,,12.1.0,es
664,6a5fd3f5-22ab-412c-a5dd-b044e02ccc85,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buena aplicación para empezar a aprender o ir reforzando cosas de un lenguaje,5,2,12.0.0,2019-03-13 13:29:18,,,12.0.0,es
665,e5439e11-dd5f-476e-9996-70c4b26b41ab,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Intuitiva y ayuda a repasar el aprendizaje de la plataforma web.,5,3,12.0.0,2019-03-12 18:45:12,,,12.0.0,es
667,8edd9f0f-f049-4ae6-817f-f105d10a1315,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente aplicación!,5,0,11.0.2,2019-03-11 19:06:11,,,11.0.2,es
669,1ccb20df-d972-4cc3-a1f3-df428031c93e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Es muy útil.,5,0,11.0.2,2019-03-10 11:37:57,,,11.0.2,es
672,5f8c1ce5-da54-4128-9a6f-b11b9dfa860a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena aplicación , me gusto el metodo de enseñanza",5,1,11.0.2,2019-03-07 05:31:17,,,11.0.2,es
679,a87aa2ba-71e9-4ea4-8782-ed677060089d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es muy intuitivo el aprendizaje, un poco fácil. Pero entretenido",4,1,9.0.0,2019-02-28 16:21:07,,,9.0.0,es
682,3ae28a8f-156d-4cb7-b7e0-8a52969234ba,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excelente app,5,0,9.0.0,2019-02-28 03:28:44,,,9.0.0,es
687,db0cb212-b625-4925-b38a-fe11136ad289,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muy buena app es practica y facil de usar.,5,0,10.0.1,2019-02-23 18:03:04,,,10.0.1,es
688,a8ab99e7-2291-4ce2-a96a-3299caa54cc4,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena en el aspecto de práctica.,4,0,10.0.1,2019-02-23 14:39:32,,,10.0.1,es
689,2cf48417-c8de-4015-aaae-15930dad245e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena app, las prácticas diarias son una gran idea.",5,0,10.0.1,2019-02-23 13:15:57,,,10.0.1,es
691,b936fccd-7c5d-4274-92d3-12db7a2af60b,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"una aplicación bastante interesante, con contenido igual o incluso más que solamente interesante, para aquellos que están empezando con ciencia de datos o quieren empezar y no saben por dónde, recomendada... eso si, sí no sabes o no comprendes lo que lees en inglés hacete un favor y no la descargues porque probablemente lo que vas a terminar haciendo es que vas a darle malas puntuaciones junto con algún comentario subjetivo y escueto a una aplicación que tiene unas cinco estrellas aseguradas.",5,10,10.0.1,2019-02-22 13:03:28,,,10.0.1,es
693,968f73a2-8fd2-4044-84fe-ebf52fe5e5b3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,muy útil para aprender y refrescar conocimientos para análisis de datos.,5,0,9.0.0,2019-02-21 00:45:53,,,9.0.0,es
695,4415460b-02ce-4097-848d-1bfa6564d6f5,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente aplicación para complementar lo aprendido en los cursos de datacamp,5,0,8.0.0,2019-02-19 20:16:36,,,8.0.0,es
697,9b8c62db-fa8d-4ad2-94bc-4fae7eff03d4,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena aplicación,5,0,10.0.1,2019-02-19 05:43:38,,,10.0.1,es
699,e3250151-2b80-4e5b-a6c5-9bfce6667be9,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Te ayuda para repasar temas y aprender nuevos.,5,0,9.0.0,2019-02-18 15:28:15,,,9.0.0,es
700,5b17a5e4-cade-44bb-ac05-85f1bd42bcba,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Imprescindible para refrescar lo aprendido,5,0,9.0.0,2019-02-17 09:11:00,,,9.0.0,es
702,c917b251-f4cf-43c9-b104-0b53d6e58f13,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buena app para repasar lo aprendido en el portal.,5,2,9.0.0,2019-02-17 01:17:39,,,9.0.0,es
704,18f397a1-d83a-4f8d-864f-fcee44c43bdc,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Es buena aplicación, pero me gustaría poder hacer proyectos desde mi celular, aun que sean pequeños procesamientos de datos, ademas proveer un resumen de los metodos mas usados",5,3,9.0.0,2019-02-15 22:26:45,,,9.0.0,es
707,c711a993-ed5b-4e87-87fd-02be85fb1d1c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente aplicación que te permite mantener frescos los conocimientos practicando Python, R y Sql diariamente con excelentes ejercicios. No le doy 5 stars debido a que no tiene las opciones de paga en la app, y yo tengo una suscripción.",4,1,,2019-02-14 14:51:54,,,,es
709,53c45c68-5124-4419-b86a-33d80068a99f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente app, sería bueno que tuviera más cursos!",4,0,9.0.0,2019-02-13 00:38:25,,,9.0.0,es
710,f26d36c3-c63b-4683-881b-7d4494f0baa6,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,excelente aplicación para llevar tu conocimiento desde lo mas básico a lo mas avanzado,5,0,9.0.0,2019-02-12 23:32:34,,,9.0.0,es
716,0566c25d-2c26-47e4-b10d-d7ee6040d30f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente aplicación,5,0,8.0.0,2019-01-25 23:31:46,,,8.0.0,es
717,54410331-fb9b-40d4-9f5d-7499e6631daa,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente App!!!,5,0,8.0.0,2019-01-25 19:19:45,,,8.0.0,es
719,321f57ba-6b94-4f87-8d07-4d3a1abd9fd5,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,me encanta,5,0,8.0.0,2019-01-24 02:54:26,,,8.0.0,es
721,38f4daa0-dc65-4a8b-8635-bd7d8990d2b8,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gran aplicación para reparar lo aprendido en la plataforma,5,0,8.0.0,2019-01-15 23:49:38,,,8.0.0,es
722,5dbba4ff-6044-4d30-a55f-b84c1aa4b7ce,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,La aplicación es muy dinámica y le sirve a uno para seguir repasando,5,1,7.0.0,2019-01-11 11:40:29,,,7.0.0,es
723,d08d89eb-dfa9-44a1-96e3-d9ef4deb6021,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy útil para practicar en los ratos libres y cada vez le agregan nuevo material.,4,2,7.0.0,2019-01-09 23:09:07,,,7.0.0,es
