Unnamed: 0,date,developerResponse,content,rating,isEdited,userName,title,sentiment,matched_python,reviewId,userImage,review,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt
5176,2022-03-15 09:17:43,,,5,,Mangal Gaikwad,,POSITIVE,python,8e782ad9-536b-41a2-86aa-b583489152bc,https://play-lh.googleusercontent.com/a-/ACB-R5SdE2yC-nDl9H3_W64AHT1IpoRmD_zNqdTNfgSGzA,"Really this app is so amazing 👍 Before this I even don't know that what is java and python. but now I can understand, and do all that computer languages Thank you so much",0.0,5.1.50,"Dear Friend
We're glad that we have been helpful to you. It is our goal to make your learning experience truly delightful and enjoyable. Do recommend us to your friends too! :)If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PS",2022-03-24 11:28:15
5318,2022-03-05 06:26:08,,,5,,Chiamaka Aniweta-Nezianya,,POSITIVE,python,bf038ce4-6b3e-4d77-9cf0-2e6a5496a4bd,https://play-lh.googleusercontent.com/a/AGNmyxYRQ2hYxj2H4BbG78FCSvTyOaHDTBwgXeV0Q7RV=mo,So i have been using this app to learn the basics of python and it's so good. They break down everything properly and give very explanatory examples. I recommend this app.,11.0,5.1.50,"Dear Friend
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning!
-PS",2022-03-14 10:49:18
5388,2022-02-27 08:27:15,,,5,,Ms Faisal,,POSITIVE,python,eb5392f6-2947-449e-bd7b-b5267de4889e,https://play-lh.googleusercontent.com/a-/ACB-R5SVQXA_D0N8Dzuw3ChqmjmojbCRpUx1PZ-bmxGpHw,Its very helpful and interesting app i can learn about python free,0.0,5.1.50,"Dear Friend
Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-PS",2022-03-03 02:56:59
5451,2022-02-22 21:13:15,,,5,,Ansh Sharma,,NEGATIVE,python,79f7b0df-7e98-4272-b8e7-c3c5d9b8f5a5,https://play-lh.googleusercontent.com/a-/ACB-R5QfnOD9_msrxRBIfj20TSaGzGyT4bqiRCcNp8ze,Atleast python course free please 🙏🥺 sir,0.0,,"Hi Ansh,
Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted.
-PS

",2022-02-23 02:18:35
5496,2022-02-20 08:43:31,,,5,,Kiran Mahato,,POSITIVE,python,dbf987c5-20bb-4681-86bb-aeb7488942d2,https://play-lh.googleusercontent.com/a-/ACB-R5TtuLflAhWuQ3ILHUYO89yefqCOR5pukmphChnS2A,Thanks for this amazing coding app. I'm beginner in coding. At first i choose python language then it got impression at first 🥇🥇🥇 It is the best programming learning app Keep doing creators. ヾ(＾-＾)ノ,2.0,5.1.50,"Dear Friend
Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you.
-PS",2022-02-22 08:30:29
5611,2022-02-11 21:26:27,,,5,,Daniel Jackson,,POSITIVE,python,84fbee7c-56fa-46a9-8dfc-4063535daedb,https://play-lh.googleusercontent.com/a-/ACB-R5Rv9t_Vv3RXz24phM8hvrDsrgMaoFseoe8ZzVfPNQ,It's easy to learn techniques on the entry is really good a helpful tip for anyone is to write important parts out with pen and paper for increased memory retention. Something thought in school which I felt like was back at🙈😂🤣🤣 there are lots of modules I plan on completing as I've already done python last year but will do again to recap,0.0,,"Dear Friend
Thank you! Your feedback is important to us. Please continue supporting us so we will always have a reason to keep improving our content and make your learning experience an enjoyable one. If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-PS",2022-02-12 01:37:36
5648,2022-02-10 08:07:38,,,2,,Guilherme H. Santos,,NEGATIVE,python,af601e3c-f670-4995-a0d3-ccef49116223,https://play-lh.googleusercontent.com/a-/ACB-R5SMzGWjiThhZWNwv_V90ajuXhP8dKLB18l5pk8FuEo,the app updated and i lost all my progress from a course i was taking and i lost a python certificate,0.0,5.1.50,"Hey
Sincere apologies for the inconvenience caused, we understand how frustrating it will be. Please reach us at hello@prghub.com, so that we could help you better.
-PS
",2022-02-11 07:55:29
5754,2022-02-03 02:41:03,,,5,,Aravindhan E,,NEGATIVE,python,6605fad4-5723-4582-ab6a-267fa604ef42,https://play-lh.googleusercontent.com/a-/ACB-R5TIQhJyucsKRNF9Orlyd5wMZCbIpqr0C9xyFn-G,"Usefull app but it takes long time to open also it has python 2 compiler, I am confuse Does it teach python 2 or python 3 ?",0.0,5.1.50,"Dear Friend
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better.
-PS",2022-02-05 02:01:01
5893,2022-01-26 02:56:37,,,5,,Shashi Tigga,,POSITIVE,python,f172ec1d-7768-49a5-b32e-515dff25d05e,https://play-lh.googleusercontent.com/a-/ACB-R5S4PDqrkQFrWfyB2oqdRnj_7bH7Km05_qE0M3y5rg,"This app is so good as I am a learning student it gives me a lot of knowledge I have downloaded this app because my teacher has said to learn HTML Program but it has many more li java , python and all thank you for the awesome app😍😍😇",0.0,5.1.50,"Dear Friend
We are very happy that you find us to be the best. Your feedback keeps us motivated to make your learning experience absolutely enjoyable. If you need any assistance, feel free to get in touch with us at Hello@prghub.com so that we can help you better. Happy Learning!
-PS",2022-02-05 01:59:55
6020,2022-01-21 01:06:22,,,1,,Ninja Danny,,NEGATIVE,python,1cbf8273-a11e-4965-b613-d1e3af2c08e5,https://play-lh.googleusercontent.com/a-/ACB-R5Sw4aaJY4ceBiiA988moaNSnSWYfyZXcpRSPZxXVQ,"#updated review: Being experienced in html, CSS, Javascript, and python doing these lessons shows some serious flaws. There are very old concepts and code being used, including incorrect definitions of terms. This will set users up for failure. As a software engineer I cannot recommend paying for this app. The developers dropped the ball on this app.",20.0,5.1.50,"Dear Danny,
Thank you so much for writing us. We will definitely take note of your feedback so that we can improve our service further. If you need any assistance, please contact us at Hello@prghub.com and we’ll be more than happy to help you :) -HG
",2022-01-21 00:56:53
6044,2022-01-19 14:17:21,,,5,,d00mzDai,,POSITIVE,python,970f8b16-a8ee-444a-8787-6669fd128d78,https://play-lh.googleusercontent.com/a-/ACB-R5TBNVBzdxLvVm85RWkRfX02oeX7FiVXoO-OeuCn,"I got a lifetime subscription about 10 years ago on a sale, and I'm glad I did as I'm now becoming heavily interested in learning python and machine learning/ai. Having forever access to every class and language is a massive plus, when I get bored I can swing over and look at how blockchain works. English grammar and syntax could use some touch-ups but overall very impressive!",15.0,5.1.50,"Dear Friend
Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you.
-PS",2022-02-05 01:46:36
6069,2022-01-18 16:28:27,,,5,,Graham Somboba,,POSITIVE,python,3bccfd8c-c94d-42bb-b0cc-6e1b5924f7e2,https://play-lh.googleusercontent.com/a-/ACB-R5SovYnEzZbyRIDwX70OVsRA2_SeaYw3Y6B3qZ2g3EE,Quick and easy. Learning python is fun with this app,0.0,5.1.50,"Dear Friend
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PS",2022-02-08 07:32:59
6165,2022-01-12 22:41:22,,,2,,Ν܂Y,,NEGATIVE,python,379025ec-02a7-4a04-8a08-d6daf255fdef,https://play-lh.googleusercontent.com/a-/ACB-R5RLFEQtcI6ZyFPEjDtaJWRw83zeWPfEVnU5aybd,lol Its not free app all courses are almost paid courses For example in python there are only 3 basic tutorial and it doesn't include input,0.0,5.1.50,"Hey Buddy,
Thank you for writing to us. We agree that the content should be free. But we strive to provide our learners quality content and hence we had to hire experts. We request you to reach us out at Hello@PrgHub.com, we will definitely reach you out with a solution that makes you delighted.
-HG

",2022-01-13 01:26:17
6169,2022-01-12 16:18:38,,,1,,Arnold Bailey,,NEGATIVE,python,b30357ec-d136-4b77-88a4-48654c10ed3d,https://play-lh.googleusercontent.com/a-/ACB-R5TLkh0qk85uWE7ZPVQosPkwLLGeDZf_Sq7ELDwp,"I just wanted to learn to code, not trivia. I don't care about who made python, I just want to use it.",0.0,,"Dear Friend, We apologize for the inconvenience caused, please explain your query at hello@prghub.com, so that we can serve you better by rectifying the mistakes. We take all efforts to give the best learning experience -HG",2022-01-14 00:57:19
6271,2022-01-07 06:35:23,,,5,,ezra khamala,,POSITIVE,python,23d23d76-454f-480b-a0ee-bb0456d26c04,https://play-lh.googleusercontent.com/a-/ACB-R5TKWzqge8TL71oJNY6KSV3y7AqivvOY1GBFc452ow,The app is great especially when revising...it really makes you understand a concept as you'll need it to answer questions.i love it..hoping to understand more concepts in python.Less ads make it more suitable to use while learning.,6.0,5.1.50,"Dear Friend
Hurray! Your feedback really means a lot to us! We really appreciate you taking the time out to share your experience with us.If you need any assistance, please feel free to get in touch with us at Hello@prghub.com so we can help you better.
-PS",2022-02-08 07:41:36
6323,2022-01-04 12:44:27,,,5,,Swapnil Saha,,NEGATIVE,python,b4ac8084-788c-43df-aec1-7888756091cb,https://play-lh.googleusercontent.com/a-/ACB-R5Qv3cv50JXh5W5ZiozqO2TTTEnaku5-h7a8k7z37g,"Noice . (Edit) Everything was good, but I was disappointed when I saw that after learning half of python, it says that to learn further, we have to upgrade to PRO version :( , at least like make a ad system so we can like learn it by watching two or three ads. The reason I still gave 5 star because the app is all-over pretty impressive, but that thing disappointed it. :(",173.0,5.1.50,"Dear Friend
Thank you for your wonderful feedback! Our goal is to make your learning experience with us enjoyable and straightforward. Do recommend us to your friends too! :) If you need any assistance, please reach us at Hello@prghub.com and we'll be very happy to assist you!
-PS",2022-02-05 01:55:32
6334,2022-01-04 04:31:23,,,5,,Chuck Haggard,,POSITIVE,python,8c14ff2c-dee7-48d6-9b6e-f543a9ec9500,https://play-lh.googleusercontent.com/a-/ACB-R5Qs14XPUvaC-rCSOuC49iFmonhrnR_SiPVIRqElTA,Love this amazing app for understanding the python language. Easy to understand and written in such an eloquent way for learners to absorb and retain the information without being overwhelmed or lose their way learning the python language. Kudos to the developer of this app. Thank you!,14.0,5.1.50,"Dear Friend
Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you.
-PS",2022-01-04 06:15:28
6343,2022-01-03 11:15:10,,,1,,chris fossey,,NEGATIVE,python,37137b17-f48f-441d-a5f9-026c36ed268a,https://play-lh.googleusercontent.com/a-/ACB-R5Rn1ta87vgUh5ac-XjmirhQAP_-gWLuMhwYoBk4Pw,"Says it's a free app to learn programming, but when I tried to learn python I found that the user input part of the course was behind a paywall, means it's just another pay to play app, they could of gone with a advert model instead and I could live with that but I have no idea if that would pay the developers enough to continue. Otherwise I think it's a great app.",22.0,5.1.50,"Hi Chris,
We'd love to offer everything for free but we need to sustain our team of experts to continuously improve and provide you with the best learning experience. Please get in touch with us at Hello@prghub.com so we can provide you with a solution that will make you smile :)
-PS

",2022-01-03 23:28:00
6354,2022-01-03 02:04:33,,,4,,dhara kannan,,POSITIVE,python,ae7e87a1-5e0e-46cd-9a13-409dff7375c2,https://play-lh.googleusercontent.com/a-/ACB-R5QkKn4jAVU_LO0pfKY2lZgxpaCcuvRbrAlN5PD6wA,Love to learn my python programming language,0.0,5.1.50,"Dear Dhara,
Thank you very much for the review and your feedback is of great value for us. We are glad that you are happy with us. Keep loving and supporting us. It would be a great encouragement and a joyous moment for us if you could rate us higher :) We will provide you with awesome quality content in the future updates too :)
-PS
",2022-01-03 06:11:14
6536,2021-12-24 01:05:54,,,5,,LAVANYA VAID,,POSITIVE,python,7b9d8460-77b9-462c-bf47-8a8243a9a75a,https://play-lh.googleusercontent.com/a-/ACB-R5SmEyxWHlIfZdbDnzWMpOni_i3znCQBUIpqOus5MNM,"The best i have to learn python, it's very interesting!! It includes revisions,a short video of pre learned things and much more!! Definitely go for it!",22.0,5.1.50,"Dear Friend
Thank you so much! Every little encouragement greatly helps us to continuously improve and provide you with the best platform to learn programming. If you need any help, feel free to get in touch with us at Hello@prghub.com and we'll be very happy to assist you!
-PS",2021-12-25 00:35:41
6969,2021-11-27 02:52:48,,,5,,nathaniel w,,POSITIVE,python,607c3273-ad16-48af-a185-ef329646536f,https://play-lh.googleusercontent.com/a-/ACB-R5QcHZunLv3P_IkXNF-Qh875n3OcETHmpHNYgRlT,I am really starting to actually get python now,0.0,5.1.49,"Dear Friend
Thanks for the awesome review, We work hard to meet expectations like yours, and we’re happy to hear we hit the mark for you. For any assistance do not hesitate to reach us out at Hello@prghub.com, we would be very happy to support you.
-PS",2021-11-27 06:26:15
